seed,verdict,reason,seconds
Terminated,10
12425,reject,Assert_connectivity_failed,4
12426,reject,Assert_connectivity_failed,5
12331,accept,ok,45
12444,reject,Assert_connectivity_failed,3
12318,accept,ok,48
12349,accept,ok,37
12448,reject,Assert_connectivity_failed,5
12353,accept,ok,34
12339,accept,ok,46
12382,accept,ok,35
12462,reject,Attacker_not_available
Terminated,8
12380,accept,ok,39
12374,accept,ok,41
12390,accept,ok,39
12391,accept,ok,39
12377,accept,ok,42
12471,reject,Assert_connectivity_failed,3
12485,reject,Assert_connectivity_failed,4
12422,reject,Attacker_not_available
Terminated,30
12487,reject,Assert_connectivity_failed,4
12398,accept,ok,39
12399,accept,ok,39
12488,reject,Assert_connectivity_failed,5
12489,reject,Assert_connectivity_failed,4
12492,reject,Assert_connectivity_failed,4
12486,reject,Attacker_not_available
Terminated,7
12431,accept,ok,32
12421,accept,ok,36
12501,reject,Assert_connectivity_failed,4
12505,reject,Assert_connectivity_failed,3
12495,reject,Assert_connectivity_failed,5
12513,reject,Assert_connectivity_failed,4
12514,reject,Assert_connectivity_failed,4
12517,reject,Assert_connectivity_failed,5
12410,accept,ok,44
12535,reject,Assert_connectivity_failed,4
12525,reject,Assert_connectivity_failed,6
12468,reject,Attacker_not_available
Terminated,22
12434,accept,ok,41
12545,reject,Assert_connectivity_failed,4
12433,accept,ok,45
12442,accept,ok,43
12557,reject,Assert_connectivity_failed,4
12435,accept,ok,43
12445,accept,ok,41
12556,reject,Attacker_not_available
Terminated,7
12461,accept,ok,37
12572,reject,Assert_connectivity_failed,4
12463,accept,ok,36
12458,accept,ok,44
12582,reject,Assert_connectivity_failed,4
12584,reject,Assert_connectivity_failed,4
12569,reject,Attacker_not_available
Terminated,8
12460,accept,ok,43
12586,reject,Assert_connectivity_failed,4
12571,reject,Attacker_not_available
Terminated,7
12470,accept,ok,33
12588,reject,Assert_connectivity_failed,5
12596,reject,Assert_connectivity_failed,4
12592,reject,Assert_connectivity_failed,4
12602,reject,Assert_connectivity_failed,3
12600,reject,Assert_connectivity_failed,3
12604,reject,Assert_connectivity_failed,4
12494,reject,Attacker_not_available
Terminated,29
12608,reject,Assert_connectivity_failed,3
12609,reject,Assert_connectivity_failed,4
12610,reject,Assert_connectivity_failed,4
12615,reject,Assert_connectivity_failed,5
12619,reject,Assert_connectivity_failed,4
12482,accept,ok,39
12626,reject,Assert_connectivity_failed,4
12625,reject,Attacker_not_available
Terminated,9
12504,accept,ok,36
12637,reject,Assert_connectivity_failed,4
12499,accept,ok,41
12639,reject,Assert_connectivity_failed,4
12518,accept,ok,38
12526,accept,ok,37
12522,accept,ok,38
12641,reject,Assert_connectivity_failed,4
12646,reject,Assert_connectivity_failed,3
12650,reject,Assert_connectivity_failed,4
12594,reject,Attacker_not_available
Terminated,25
12653,reject,Assert_connectivity_failed,4
12551,accept,ok,39
12654,reject,Assert_connectivity_failed,5
12659,reject,Assert_connectivity_failed,4
12536,accept,ok,42
12675,reject,Assert_connectivity_failed,3
12678,reject,Assert_connectivity_failed,3
12676,reject,Assert_connectivity_failed,3
12686,reject,Assert_connectivity_failed,4
12565,accept,ok,45
12687,reject,Assert_connectivity_failed,4
12688,reject,Assert_connectivity_failed,4
12672,reject,Attacker_not_available
Terminated,9
12606,accept,ok,35
12591,accept,ok,37
12550,accept,ok,48
12573,accept,ok,44
12612,accept,ok,34
12702,reject,Assert_connectivity_failed,4
12607,accept,ok,37
12708,reject,Assert_connectivity_failed,4
12715,reject,Assert_connectivity_failed,3
12689,reject,Attacker_not_available
Terminated,7
12638,reject,Attacker_not_available
Terminated,28
12726,reject,Assert_connectivity_failed,5
12738,reject,Assert_connectivity_failed,3
12616,accept,ok,39
12735,reject,Assert_connectivity_failed,4
12628,accept,ok,37
12719,reject,Attacker_not_available
Terminated,7
12734,reject,Attacker_not_available
Terminated,7
12742,reject,Assert_connectivity_failed,4
12630,accept,ok,38
12754,reject,Assert_connectivity_failed,4
12757,reject,Assert_connectivity_failed,4
12745,reject,Attacker_not_available
Terminated,6
12762,reject,Assert_connectivity_failed,4
12768,reject,Assert_connectivity_failed,3
12632,accept,ok,44
12760,reject,Attacker_not_available
Terminated,8
12635,accept,ok,46
12770,reject,Assert_connectivity_failed,5
12643,accept,ok,39
12640,accept,ok,43
12776,reject,Assert_connectivity_failed,3
12774,reject,Assert_connectivity_failed,5
12652,accept,ok,41
12771,reject,Attacker_not_available
Terminated,7
12778,reject,Assert_connectivity_failed,4
12789,reject,Assert_connectivity_failed,4
12666,accept,ok,42
12787,reject,Attacker_not_available
Terminated,7
12790,reject,Assert_connectivity_failed,4
12713,accept,ok,36
12793,reject,Assert_connectivity_failed,5
12705,accept,ok,38
12690,accept,ok,40
12804,reject,Assert_connectivity_failed,5
12791,reject,Attacker_not_available
Terminated,8
12698,accept,ok,43
12758,accept,ok,33
12743,accept,ok,37
12820,reject,Assert_connectivity_failed,3
12663,accept,ok,56
12822,reject,Assert_connectivity_failed,3
12732,accept,ok,44
12755,accept,ok,40
12750,accept,ok,42
12829,reject,Assert_connectivity_failed,4
12764,accept,ok,38
12756,accept,ok,42
12835,reject,Assert_connectivity_failed,4
12766,accept,ok,40
12851,reject,Assert_connectivity_failed,4
12773,accept,ok,38
12854,reject,Assert_connectivity_failed,3
12769,accept,ok,45
12859,reject,Assert_connectivity_failed,5
12779,accept,ok,37
12811,reject,Attacker_not_available
Terminated,25
12782,accept,ok,39
12783,accept,ok,40
12777,accept,ok,46
12874,reject,Assert_connectivity_failed,4
12877,reject,Assert_connectivity_failed,4
12878,reject,Assert_connectivity_failed,4
12806,accept,ok,39
12810,accept,ok,39
12884,reject,Assert_connectivity_failed,3
12816,accept,ok,40
12815,accept,ok,41
12833,accept,ok,36
12896,reject,Assert_connectivity_failed,3
12839,accept,ok,36
12830,accept,ok,40
12823,accept,ok,42
12915,reject,Assert_connectivity_failed,5
12916,reject,Assert_connectivity_failed,3
12832,accept,ok,45
12843,accept,ok,42
12841,accept,ok,43
12814,accept,ok,54
12852,accept,ok,40
12863,accept,ok,34
12861,accept,ok,36
12849,accept,ok,44
12882,reject,Attacker_not_available
Terminated,22
12866,accept,ok,38
12875,accept,ok,35
12871,accept,ok,37
12867,accept,ok,39
12889,accept,ok,29
12881,accept,ok,34
12893,accept,ok,28
12899,accept,ok,25
12913,accept,ok,28
