K,method,variant,classifier,acc_S_test_mean,acc_S_test_std,auc_S_test_mean,auc_S_test_std,acc_M_test_mean,acc_M_test_std,auc_M_test_mean,auc_M_test_std,acc_SM_mean,acc_SM_std,auc_SM_mean,auc_SM_std,acc_MS_mean,acc_MS_std,auc_MS_mean,auc_MS_std,asymmetry_mean,asymmetry_std,n_features,n_features_passing_threshold
10,perm_catboost,strict,catboost,0.8763861138861138,0.003073765649963688,0.9339566106346202,0.003198411755484106,0.8732017982017982,0.0035814752298930653,0.9248532343031594,0.0028799641087730817,0.7371615884115884,0.020010708257935765,0.8240146514324836,0.0065174319513014055,0.8145566933066932,0.010260767965807655,0.9039477809902385,0.0007594837879770835,0.07739510489510484,0.022113783621890464,4.0,4.0
11,perm_catboost,strict,catboost,0.8763861138861138,0.003073765649963688,0.9339566106346202,0.003198411755484106,0.8732017982017982,0.0035814752298930653,0.9248532343031594,0.0028799641087730817,0.7371615884115884,0.020010708257935765,0.8240146514324836,0.0065174319513014055,0.8145566933066932,0.010260767965807655,0.9039477809902385,0.0007594837879770835,0.07739510489510484,0.022113783621890464,4.0,4.0
12,perm_catboost,strict,catboost,0.8789585414585414,0.0034552057383721727,0.9358748628369632,0.0031265061227970467,0.8926136363636363,0.0032486422550375826,0.9431344145988877,0.002343863672292095,0.7396053946053945,0.023713247992809865,0.8362995472309909,0.008820745790466385,0.8356993006993007,0.001782568264597815,0.8764875893337433,0.0018782571344523327,0.09609390609390604,0.024333662970578745,5.0,5.0
13,perm_catboost,strict,catboost,0.8910464535464536,0.004123268382782058,0.9512842692397513,0.0030366325341750085,0.8941933066933068,0.0035070737374074934,0.9460127363271095,0.002297142083793214,0.7138374125874126,0.019795434080706255,0.8306120293916873,0.009660378774333773,0.8381880619380618,0.0022438708301590967,0.8872566707767756,0.0025789717356635316,0.1243506493506493,0.019179501237429567,6.0,6.0
14,perm_catboost,strict,catboost,0.8910464535464536,0.004123268382782058,0.9512842692397513,0.0030366325341750085,0.8941933066933068,0.0035070737374074934,0.9460127363271095,0.002297142083793214,0.7138374125874126,0.019795434080706255,0.8306120293916873,0.009660378774333773,0.8381880619380618,0.0022438708301590967,0.8872566707767756,0.0025789717356635316,0.1243506493506493,0.019179501237429567,6.0,6.0
15,perm_catboost,strict,catboost,0.891264985014985,0.003750824235818116,0.9513043758813614,0.0029410056634948775,0.8939248251748252,0.002912415441448395,0.9459201746679893,0.0023880170209663117,0.7084802697302697,0.020756180164772577,0.8306811041106746,0.008686009272503114,0.8379795204795204,0.0026239745362457404,0.8869820602100198,0.0027892531064832933,0.1294992507492507,0.020786444830744176,7.0,7.0
16,perm_catboost,strict,catboost,0.891264985014985,0.003750824235818116,0.9513043758813614,0.0029410056634948775,0.8939248251748252,0.002912415441448395,0.9459201746679893,0.0023880170209663117,0.7084802697302697,0.020756180164772577,0.8306811041106746,0.008686009272503114,0.8379795204795204,0.0026239745362457404,0.8869820602100198,0.0027892531064832933,0.1294992507492507,0.020786444830744176,7.0,7.0
17,perm_catboost,strict,catboost,0.891264985014985,0.003750824235818116,0.9513043758813614,0.0029410056634948775,0.8939248251748252,0.002912415441448395,0.9459201746679893,0.0023880170209663117,0.7084802697302697,0.020756180164772577,0.8306811041106746,0.008686009272503114,0.8379795204795204,0.0026239745362457404,0.8869820602100198,0.0027892531064832933,0.1294992507492507,0.020786444830744176,7.0,7.0
18,perm_catboost,strict,catboost,0.892651098901099,0.003349103602214352,0.951971637565731,0.002845679149652475,0.8957355144855145,0.0032481369424061453,0.9487417115851182,0.0024254793116971402,0.6740746753246754,0.013951418051028371,0.797773709869052,0.008475405009201995,0.8394867632367632,0.0020609031594660183,0.8906866873760606,0.002741310750163553,0.16541208791208786,0.014289314620273769,9.0,9.0
19,perm_catboost,strict,catboost,0.8937062937062936,0.003785395879388697,0.9520662809967255,0.002947868803983925,0.8977147852147851,0.003142943806762078,0.950648360443253,0.002326780917155986,0.6673576423576424,0.01521134095222438,0.7903037832547073,0.011817894189036272,0.8384665334665335,0.0033296356948684233,0.8906110525962548,0.00273209392563262,0.1711088911088911,0.01704055267855148,10.0,10.0
20,perm_catboost,strict,catboost,0.9027472527472528,0.002858120273287388,0.956234819438803,0.0027421572359867643,0.8977897102897103,0.003348913676527935,0.9511786134694477,0.0023321120242995774,0.6548489010989011,0.012924371965104623,0.792677272153421,0.012164699958691266,0.8374775224775226,0.0031486824478134975,0.8910876833581005,0.003329120030423852,0.18262862137862135,0.014502007366718193,11.0,11.0
21,perm_catboost,strict,catboost,0.9027472527472528,0.002858120273287388,0.956234819438803,0.0027421572359867643,0.8977897102897103,0.003348913676527935,0.9511786134694477,0.0023321120242995774,0.6548489010989011,0.012924371965104623,0.792677272153421,0.012164699958691266,0.8374775224775226,0.0031486824478134975,0.8910876833581005,0.003329120030423852,0.18262862137862135,0.014502007366718193,11.0,11.0
22,perm_catboost,strict,catboost,0.9048513986013985,0.0026848457538271534,0.9580908851388372,0.0027165634671718415,0.9093781218781218,0.003196849408480831,0.9594816319419841,0.0018965556328099588,0.6646615884115884,0.014295749661554023,0.8139932835645872,0.011359073677017708,0.8446491008991008,0.002031711192266398,0.8941935487090331,0.0032361059474225224,0.17998751248751244,0.015475771969221518,14.0,14.0
23,perm_catboost,strict,catboost,0.904945054945055,0.0027569746103545166,0.9578681028012946,0.0025963165845751916,0.9097215284715284,0.0034503031375335193,0.9597884367755121,0.0020682707100369993,0.6697065434565435,0.013669573816223014,0.8309699520634212,0.011926221142406187,0.8468893606393607,0.0022674339578324463,0.89559574953019,0.003390888654825708,0.17718281718281714,0.01452724425790279,16.0,16.0
24,perm_catboost,strict,catboost,0.9048014485514486,0.0026403975649041712,0.9579821948156738,0.0026248997352974926,0.9099463036963037,0.0036215542581752806,0.9598190224485803,0.002135933762263515,0.6721278721278721,0.014285199516999709,0.8318641018696589,0.011122440554225543,0.8468156843156842,0.00195344562523364,0.8956200439171218,0.003066981747915785,0.17468781218781215,0.014505493192830033,17.0,17.0
25,perm_catboost,strict,catboost,0.9049138361638361,0.0023798718686623734,0.9580906060098743,0.0026161178340626317,0.9100274725274726,0.003162104783440096,0.9596917115726432,0.002008036222789538,0.6724712787212788,0.013785744365388338,0.8309621889099912,0.012056629594771731,0.8466358641358642,0.0020311007198957625,0.8953614859790558,0.003238849596764287,0.17416458541458538,0.014405070691277323,19.0,19.0
26,perm_catboost,strict,catboost,0.9050324675324676,0.0026918750269952266,0.958056229484801,0.0026979192390985036,0.9097152847152847,0.003273689362322219,0.9596974220210359,0.0019647288933008988,0.6788886113886113,0.01734389374555947,0.8320849908083924,0.010708689856459905,0.8461725774225775,0.0024576834523150374,0.8955519550379691,0.003535114997059989,0.167283966033966,0.017424604330265117,20.0,20.0
27,perm_catboost,strict,catboost,0.9050324675324676,0.0026918750269952266,0.958056229484801,0.0026979192390985036,0.9097152847152847,0.003273689362322219,0.9596974220210359,0.0019647288933008988,0.6788886113886113,0.01734389374555947,0.8320849908083924,0.010708689856459905,0.8461725774225775,0.0024576834523150374,0.8955519550379691,0.003535114997059989,0.167283966033966,0.017424604330265117,20.0,20.0
28,perm_catboost,strict,catboost,0.9050324675324676,0.0026918750269952266,0.958056229484801,0.0026979192390985036,0.9097152847152847,0.003273689362322219,0.9596974220210359,0.0019647288933008988,0.6788886113886113,0.01734389374555947,0.8320849908083924,0.010708689856459905,0.8461725774225775,0.0024576834523150374,0.8955519550379691,0.003535114997059989,0.167283966033966,0.017424604330265117,20.0,20.0
29,perm_catboost,strict,catboost,0.9048826173826173,0.0027383057231864494,0.958019874106912,0.0026290313885400022,0.9104832667332667,0.0031824852028055958,0.9600740652329687,0.0019492403077774616,0.6817307692307693,0.013884320552171881,0.838360680902514,0.012013476622729618,0.8464935064935064,0.002406777949843273,0.8965331363192253,0.003291979117812892,0.1647627372627372,0.014192625372742768,21.0,21.0
30,perm_catboost,strict,catboost,0.9046703296703298,0.0031760637493936485,0.9577940447414723,0.0025957943413457453,0.9115197302697302,0.0030254780932401277,0.9617128500869759,0.002079872101266725,0.6820816683316683,0.016032853144840063,0.8394848409582426,0.009827818863067063,0.8442707292707293,0.003178475348158034,0.8941588392875855,0.003339627251443988,0.1621890609390609,0.01645855936052431,22.0,22.0
31,perm_catboost,strict,catboost,0.9046141358641359,0.002965419253559128,0.9577752760476287,0.0026761113260687203,0.9118506493506493,0.004069856382517747,0.9617624508358775,0.001988246970443432,0.6824812687312687,0.019647959116786094,0.8373438175835155,0.010904360479000496,0.8438474025974025,0.0026228504777753145,0.8934749884231653,0.003183602241547364,0.16136613386613383,0.020058288093544874,25.0,25.0
32,perm_catboost,strict,catboost,0.9049388111888111,0.0033399258408671854,0.9577727903964168,0.0026618642055358257,0.9121128871128871,0.0037531702631076985,0.9617675687199914,0.0019297368525708273,0.6748601398601399,0.017561359181296202,0.837338708244802,0.011594055729845263,0.844157092907093,0.002763830539420644,0.8934912738360541,0.003510465194677336,0.16929695304695302,0.01822892347693024,30.0,30.0
33,perm_catboost,strict,catboost,0.9041271228771229,0.0033189729100020146,0.9575985234795175,0.0027637352944362933,0.910989010989011,0.003362390047919614,0.9617467884263589,0.002006859386310723,0.6755494505494506,0.015890893491596562,0.8360988611787812,0.010603291370758853,0.8440921578421579,0.0028879150488896727,0.8933050145409036,0.003387881619225542,0.16854270729270726,0.016907103547393405,33.0,33.0
1,rf_native,soft,stacking,0.8420392107892107,0.0037215202151414024,0.8953287877207707,0.0034221438706445884,0.8465721778221779,0.003099391913896897,0.8985059209022745,0.00374632491742152,0.8127435064935066,0.005456396209050351,0.8866143591673061,0.00048670959546618465,0.8023076923076923,0.008874793693450456,0.8955770138328205,0.0005960886335127908,0.012958291708291663,0.00907056713068986,1.0,0.0
2,rf_native,soft,stacking,0.8428134365634365,0.0037671994067483556,0.8990554852864419,0.0032646665552200794,0.8727897102897103,0.003438538211763247,0.9272566547463527,0.0027538566840439593,0.7951336163836163,0.011166772835231136,0.871782795438827,0.0073791536937797275,0.8282704795204795,0.00323993584488865,0.8669860449241069,0.0028496150723536936,0.033136863136863086,0.013207732595455891,2.0,0.0
3,rf_native,soft,stacking,0.8431131368631368,0.003662567345836864,0.8988061841380398,0.0034001157979028467,0.8734765234765234,0.0035130361844369243,0.9280714056797349,0.002553934263702423,0.80123001998002,0.010053063132449781,0.8755352859553035,0.005405122197069429,0.8275899100899101,0.003545871241765009,0.8685237874637849,0.0028155543726809313,0.026397352647352573,0.01210779611125059,3.0,0.0
4,rf_native,soft,stacking,0.8431943056943056,0.004618709580048989,0.9002446105343209,0.00371251379111959,0.8757492507492508,0.0034401847413472824,0.9335166316575532,0.0026271395304556734,0.8131418581418581,0.021385448494750645,0.8805186736964334,0.007868354024083661,0.8263911088911089,0.0021270731103042693,0.8712268042272413,0.002846443863042823,0.020504495504495436,0.014426301009730462,4.0,0.0
5,rf_native,soft,stacking,0.8525474525474526,0.0043946184287755145,0.9215337874538049,0.003327192147554853,0.8767107892107893,0.003030797121878368,0.9347928014792399,0.0025506690439430534,0.8169667832167832,0.019499141198837236,0.8715658039512935,0.009057927742254857,0.8215909090909091,0.003517532886041743,0.8646063470121288,0.0028044941144954043,0.01734390609390604,0.011132594915614566,5.0,2.0
6,rf_native,soft,stacking,0.8597964535464536,0.0033357457836980533,0.9241905587544323,0.0032339878899811133,0.8976523476523477,0.0035656282214933262,0.9470996302024648,0.00234413842805361,0.8424188311688312,0.01203669242542195,0.8898470695139027,0.00643791808136328,0.8411276223776223,0.0010803379255259079,0.8819011018951078,0.0014219022438629984,0.009605394605394566,0.007595720730176746,6.0,2.0
7,rf_native,soft,stacking,0.8592719780219781,0.00339031394812613,0.9244615805024147,0.003169341198640065,0.898208041958042,0.003935840026894855,0.947232097947008,0.002258689528814712,0.8445854145854146,0.014918278580132092,0.8937112202233332,0.006059165983438441,0.8413948551448552,0.0008252496084115072,0.8809176245208338,0.0014272397917822434,0.012793456543456516,0.008147424109478699,7.0,2.0
8,rf_native,soft,stacking,0.8594592907092908,0.0032865690009371436,0.9248084036967029,0.0031262086580724144,0.8982642357642359,0.0037718206737846673,0.9474090797439324,0.002285559575079587,0.8492395104895104,0.012843228639609239,0.896362246145463,0.005282726207453474,0.8423201798201798,0.0009248926692158299,0.8816919169117595,0.0012920367588254223,0.012398851148851104,0.007873523106232218,8.0,5.0
9,rf_native,soft,stacking,0.8666833166833167,0.003432876725770837,0.9305668108115661,0.002728553681092489,0.8983766233766234,0.003371652713670067,0.9473995285433847,0.002253868358277778,0.8154370629370629,0.013248768869563304,0.8801563470869789,0.007325245336923164,0.8420292207792208,0.0011055214957341943,0.883320708886518,0.001302177585755463,0.026592157842157793,0.013359698141666017,9.0,5.0
10,rf_native,soft,stacking,0.8739010989010989,0.004290672717849726,0.937327688545221,0.0028248304778368733,0.9068181818181819,0.003605502129230153,0.954346667942447,0.002075882962557256,0.8175087412587413,0.010673868197082876,0.8837545415997589,0.005767484101229739,0.843464035964036,0.0016487320055660084,0.8866098773853519,0.0017218402213272765,0.025955294705294646,0.01080801657117987,10.0,5.0
11,rf_native,soft,stacking,0.8816058941058941,0.003926784781976971,0.9423333129158553,0.002655854548894387,0.9067619880119879,0.0029745384978428946,0.955020556990462,0.001957014802399631,0.7047664835164835,0.012645616390673077,0.8437382883100915,0.008876185402734896,0.8439135864135864,0.0017492110518054908,0.8895850859929281,0.0019503824326568774,0.13914710289710286,0.012398707510944743,11.0,6.0
12,rf_native,soft,stacking,0.8860264735264736,0.0028845599029942224,0.9458556179085649,0.0025837891995331083,0.9077859640359641,0.003152219922197207,0.9561670784260695,0.00179516295222428,0.720487012987013,0.018979988300862408,0.845191189554701,0.010286765874601485,0.8435564435564435,0.0012348189611667264,0.8856099395110384,0.0017903799031090762,0.12306943056943051,0.01933785532012706,12.0,6.0
13,rf_native,soft,stacking,0.886013986013986,0.002837948173566987,0.9459391569968494,0.002524771149243644,0.9073676323676324,0.0030401252109412227,0.9561177926718637,0.0018192708126779623,0.7239847652347653,0.019051874046331164,0.8470978287446819,0.009840189131429564,0.8436688311688311,0.0012841223257839477,0.8851164610863662,0.001754575999515929,0.11968406593406591,0.019257404369514897,13.0,8.0
14,rf_native,soft,stacking,0.9007305194805195,0.002901970015116072,0.9556034687091131,0.002651318947032511,0.9077047952047952,0.0030523301078375885,0.9568631823970236,0.0017700640032517084,0.6978708791208791,0.012728720618056105,0.8235782147423008,0.008818703068913034,0.8422290209790211,0.0015373932633256878,0.8856264745494267,0.0020778439445703688,0.1443581418581418,0.01223402721749243,14.0,9.0
15,rf_native,soft,stacking,0.9004433066933067,0.002610889925677385,0.9554473373779068,0.00261786608858867,0.908041958041958,0.002859785292621392,0.957110397095412,0.0017504249277788474,0.697967032967033,0.012099116325309116,0.8260089295070564,0.008827963473898144,0.8425836663336662,0.0011156076005778227,0.8859100489919671,0.0020508052475403872,0.14461663336663333,0.011993437009141818,15.0,9.0
16,rf_native,soft,stacking,0.9050199800199801,0.0026540776897663854,0.958438155875094,0.002577858516508417,0.9090846653346654,0.002991925644173063,0.95784381078462,0.0017579294140415756,0.6961176323676324,0.010876837976509544,0.8300806531131206,0.008093414230295899,0.8437999500499501,0.0015974539712575746,0.8882266598286828,0.002144029542008034,0.14768231768231763,0.011055313249106611,16.0,10.0
